Timestamp,SSID,BSSID,RSSI
2023-12-14 16:13:50,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-70
2023-12-14 16:13:50,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-70
2023-12-14 16:13:50,CETELI_WIFI,26:A4:3C:D1:00:24,-76
2023-12-14 16:13:50,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-76
2023-12-14 16:13:50,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-77
2023-12-14 16:13:50,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-77
2023-12-14 16:13:50,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-80
2023-12-14 16:13:50,VISITANTE_CETELI,36:A4:3C:D1:00:24,-83
2023-12-14 16:13:50,CETELI_P&D,56:A4:3C:D1:00:24,-83
2023-12-14 16:13:50,dlink-EAD4,10:BE:F5:23:EA:D4,-83
2023-12-14 16:13:50,CETELI_WIFI,26:A4:3C:D1:03:C8,-84
2023-12-14 16:13:50,CETELI_P&D,56:A4:3C:D1:03:C8,-85
2023-12-14 16:13:50,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85
2023-12-14 16:13:50,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-86
2023-12-14 16:13:50,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-86
2023-12-14 16:13:50,CETELI_P&D,56:A4:3C:D1:AC:68,-87
2023-12-14 16:13:50,CETELI_WIFI,26:A4:3C:D1:AC:68,-87
2023-12-14 16:14:02,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-72
2023-12-14 16:14:02,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-73
2023-12-14 16:14:02,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-75
2023-12-14 16:14:02,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-76
2023-12-14 16:14:02,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-79
2023-12-14 16:14:02,dlink-EAD4,10:BE:F5:23:EA:D4,-81
2023-12-14 16:14:02,CETELI_P&D,56:A4:3C:D1:00:24,-82
2023-12-14 16:14:02,CETELI_WIFI,26:A4:3C:D1:00:24,-83
2023-12-14 16:14:02,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-83
2023-12-14 16:14:02,VISITANTE_CETELI,36:A4:3C:D1:00:24,-83
2023-12-14 16:14:02,CETELI_WIFI,26:A4:3C:D1:03:C8,-84
2023-12-14 16:14:02,CETELI_P&D,56:A4:3C:D1:03:C8,-84
2023-12-14 16:14:02,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-86
2023-12-14 16:14:02,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-89
2023-12-14 16:14:02,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-89
2023-12-14 16:14:02,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-89
2023-12-14 16:14:02,CETELI_P&D,56:A4:3C:D1:AC:68,-89
2023-12-14 16:14:02,CETELI_WIFI,26:A4:3C:D1:AC:68,-92
2023-12-14 16:14:14,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-71
2023-12-14 16:14:14,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-72
2023-12-14 16:14:14,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-73
2023-12-14 16:14:14,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-76
2023-12-14 16:14:14,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-80
2023-12-14 16:14:14,VISITANTE_CETELI,36:A4:3C:D1:00:24,-80
2023-12-14 16:14:14,CETELI_P&D,56:A4:3C:D1:00:24,-80
2023-12-14 16:14:14,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-80
2023-12-14 16:14:14,CETELI_WIFI,26:A4:3C:D1:00:24,-81
2023-12-14 16:14:14,dlink-EAD4,10:BE:F5:23:EA:D4,-83
2023-12-14 16:14:14,CETELI_WIFI,26:A4:3C:D1:03:C8,-86
2023-12-14 16:14:14,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-87
2023-12-14 16:14:14,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-87
2023-12-14 16:14:14,CETELI_P&D,56:A4:3C:D1:AC:68,-89
2023-12-14 16:14:14,TPV,50:D4:F7:2D:16:6C,-89
2023-12-14 16:14:14,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-90
2023-12-14 16:14:14,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-91
2023-12-14 16:14:27,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-73
2023-12-14 16:14:27,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-75
2023-12-14 16:14:27,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-76
2023-12-14 16:14:27,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-78
2023-12-14 16:14:27,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-79
2023-12-14 16:14:27,VISITANTE_CETELI,36:A4:3C:D1:00:24,-80
2023-12-14 16:14:27,CETELI_WIFI,26:A4:3C:D1:00:24,-83
2023-12-14 16:14:27,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-84
2023-12-14 16:14:27,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-84
2023-12-14 16:14:27,CETELI_P&D,56:A4:3C:D1:00:24,-84
2023-12-14 16:14:27,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-86
2023-12-14 16:14:27,CETELI_P&D,56:A4:3C:D1:03:C8,-86
2023-12-14 16:14:27,dlink-EAD4,10:BE:F5:23:EA:D4,-88
2023-12-14 16:14:27,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-89
2023-12-14 16:14:27,CETELI_P&D,56:A4:3C:D1:AC:68,-89
2023-12-14 16:14:27,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-90
2023-12-14 16:14:27,CETELI_WIFI,26:A4:3C:D1:03:C8,-90
2023-12-14 16:14:27,TPV,50:D4:F7:2D:16:6C,-90
2023-12-14 16:14:39,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-74
2023-12-14 16:14:39,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-74
2023-12-14 16:14:39,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-75
2023-12-14 16:14:39,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-76
2023-12-14 16:14:39,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-79
2023-12-14 16:14:39,CETELI_WIFI,26:A4:3C:D1:00:24,-83
2023-12-14 16:14:39,VISITANTE_CETELI,36:A4:3C:D1:00:24,-84
2023-12-14 16:14:39,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-84
2023-12-14 16:14:39,CETELI_P&D,56:A4:3C:D1:00:24,-85
2023-12-14 16:14:39,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-86
2023-12-14 16:14:39,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-86
2023-12-14 16:14:39,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-87
2023-12-14 16:14:39,CETELI_WIFI,26:A4:3C:D1:03:C8,-88
2023-12-14 16:14:39,CETELI_P&D,56:A4:3C:D1:03:C8,-89
2023-12-14 16:14:39,CETELI_WIFI,26:A4:3C:D1:AC:68,-89
2023-12-14 16:14:39,CETELI_P&D,56:A4:3C:D1:AC:68,-91
2023-12-14 16:14:39,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-91
2023-12-14 16:14:39,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-91
2023-12-14 16:14:52,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-74
2023-12-14 16:14:52,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-75
2023-12-14 16:14:52,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-78
2023-12-14 16:14:52,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-78
2023-12-14 16:14:52,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-82
2023-12-14 16:14:52,CETELI_WIFI,26:A4:3C:D1:00:24,-82
2023-12-14 16:14:52,VISITANTE_CETELI,36:A4:3C:D1:00:24,-83
2023-12-14 16:14:52,CETELI_P&D,56:A4:3C:D1:00:24,-84
2023-12-14 16:14:52,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-85
2023-12-14 16:14:52,CETELI_WIFI,26:A4:3C:D1:03:C8,-88
2023-12-14 16:14:52,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-88
2023-12-14 16:14:52,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-89
2023-12-14 16:14:52,CETELI_P&D,56:A4:3C:D1:03:C8,-89
2023-12-14 16:14:52,TPV,50:D4:F7:2D:16:6C,-89
2023-12-14 16:14:52,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-89
2023-12-14 16:14:52,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-90
2023-12-14 16:14:52,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-91
2023-12-14 16:15:04,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-76
2023-12-14 16:15:04,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-77
2023-12-14 16:15:04,CETELI_P&D,56:A4:3C:D1:00:24,-78
2023-12-14 16:15:04,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-79
2023-12-14 16:15:04,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-81
2023-12-14 16:15:04,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-81
2023-12-14 16:15:04,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-84
2023-12-14 16:15:04,CETELI_WIFI,26:A4:3C:D1:00:24,-84
2023-12-14 16:15:04,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85
2023-12-14 16:15:04,CETELI_P&D,56:A4:3C:D1:03:C8,-85
2023-12-14 16:15:04,VISITANTE_CETELI,36:A4:3C:D1:00:24,-85
2023-12-14 16:15:04,CETELI_WIFI,26:A4:3C:D1:03:C8,-87
2023-12-14 16:15:04,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-88
2023-12-14 16:15:04,CETELI_P&D,56:A4:3C:D1:AC:68,-88
2023-12-14 16:15:04,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-89
2023-12-14 16:15:04,CETELI_WIFI,26:A4:3C:D1:AC:68,-90
2023-12-14 16:15:16,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-76
2023-12-14 16:15:16,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-76
2023-12-14 16:15:16,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-77
2023-12-14 16:15:16,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-77
2023-12-14 16:15:16,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-78
2023-12-14 16:15:16,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-82
2023-12-14 16:15:16,CETELI_P&D,56:A4:3C:D1:00:24,-83
2023-12-14 16:15:16,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-84
2023-12-14 16:15:16,CETELI_WIFI,26:A4:3C:D1:00:24,-84
2023-12-14 16:15:16,CETELI_WIFI,26:A4:3C:D1:03:C8,-85
2023-12-14 16:15:16,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85
2023-12-14 16:15:16,CETELI_P&D,56:A4:3C:D1:03:C8,-85
2023-12-14 16:15:16,VISITANTE_CETELI,36:A4:3C:D1:00:24,-85
2023-12-14 16:15:16,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-88
2023-12-14 16:15:16,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-88
2023-12-14 16:15:16,dlink-EAD4,10:BE:F5:23:EA:D4,-88
2023-12-14 16:15:16,CETELI_WIFI,26:A4:3C:D1:AC:68,-90
2023-12-14 16:15:16,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-90
2023-12-14 16:15:16,CETELI_P&D,56:A4:3C:D1:AC:68,-90
2023-12-14 16:15:16,TPV,50:D4:F7:2D:16:6C,-91
2023-12-14 16:15:29,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-73
2023-12-14 16:15:29,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-76
2023-12-14 16:15:29,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-76
2023-12-14 16:15:29,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-77
2023-12-14 16:15:29,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-79
2023-12-14 16:15:29,CETELI_P&D,56:A4:3C:D1:03:C8,-84
2023-12-14 16:15:29,VISITANTE_CETELI,36:A4:3C:D1:00:24,-85
2023-12-14 16:15:29,CETELI_WIFI,26:A4:3C:D1:00:24,-85
2023-12-14 16:15:29,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-85
2023-12-14 16:15:29,CETELI_P&D,56:A4:3C:D1:00:24,-86
2023-12-14 16:15:29,CETELI_WIFI,26:A4:3C:D1:03:C8,-87
2023-12-14 16:15:29,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-88
2023-12-14 16:15:29,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-89
2023-12-14 16:15:29,TPV,50:D4:F7:2D:16:6C,-89
